datetime,city,state,country,shape,duration (hours/min),comments,date posted,longitude 
6/24/2009 01:35,tomball,tx,us,light,30 mins,Light in nightsky,8/5/2009,-95.61583329999999
11/17/2013 20:00,burlington (canada),on,ca,light,~10 minutes,Two amber lights appearing intermittently; one moving left to right disapearing and reappearing&#44 the other falling in an arc.,11/20/2013,-79.8
7/20/2006 00:00,zilwaukee,mi,us,triangle,2 minutes,Triangle shaped lights stun passer-by&#39s on Zilwaukee Bridge.,12/20/2012,-83.9205556
8/1/2013 00:30,sherman,ct,us,unknown,30 seconds,Unknown craft taunts airplane in night sky,8/30/2013,-73.4961111
9/15/2000 22:00,pinos altos,nm,us,circle,one minute or less,An orange ball of light moved out from behind a far off cliff - stopped and stayed in one place for about a minute (my feeling was that,9/29/2004,-108.22083329999998
9/1/1990 21:00,roscoe,il,us,triangle,10minutes,At the time I was about thirteen years old&#44 but I remember it well. We lived near  big apple orchard  and had just finished picking a b,8/28/2003,-89.00916670000001
3/9/2000 22:09,mountain home (3 miles so. of mo in center of ar),ar,us,fireball,2 minutes,Bright&#44 white&#44 golf ball sized orb hit a glass like dome above the planet - creating 45 sec. of white night light in our forest - follo,4/1/2000,-92.385
2/24/2010 09:30,springvale,me,us,sphere,1-3 hours,Multiple sightings of a variety of shapes of UFOlike crafts&#44 many photos&#33&#33&#33,4/13/2010,-70.7941667
3/22/2007 21:30,visalia,ca,us,sphere,1hr.,2007&#44 March 22 @ 19:30  Amber lights seen over Visalia&#44 CA,4/27/2007,-119.29111110000001
11/22/2012 16:45,mount kisco,ny,us,light,2 minutes,Red lights traveling over Northern Westchester&#44 NY.,12/20/2012,-73.7275
8/8/2013 20:45,cakovec (croatia),nan,nan,light,5 minutes,White lights.  ((NUFORC Note:  Satellite or ISS??  PD)),8/30/2013,16.437965
1/18/1999 17:00,baltimore,md,us,light,30-45 seconds,Approximately 15 spheres of light traveling down and to the east.,2/16/1999,-76.6125
6/10/2002 02:30,bailey,co,us,oval,3 min,I was listening to your show late last night( about 2:30 AM ) while doing my computer work. Before going to bed I went out to check the,8/16/2002,-105.47277779999999
8/10/2008 21:50,westminster,md,us,fireball,2 seconds,Small Orange Light Observed Traveling South,8/12/2008,-76.9961111
5/16/2013 18:45,greytown (new zealand),nan,nan,fireball,3 minutes,orange glowing light,6/2/2013,175.45551899999998
9/3/2004 23:40,palm harbor,fl,us,triangle,5 seconds,A large black trianglular object with about 9 circular white lights bordering the underside flew overhead in palm harbor.,9/9/2004,-82.76388890000001
8/4/2001 21:00,ashtabula,oh,us,cigar,2 min.,two silver cigar shaped objects. Objects apprear to have bright silver lighting running down the middle. Moving slowly&#44one moving east&#44,8/5/2001,-80.79
12/16/2007 20:30,charlottesville,va,us,light,30 minutes,Wandering lights in the sky over Charlottesville&#44 VA,1/21/2008,-78.47694440000001
3/18/2012 22:00,niceville,fl,us,fireball,2 minutes,Amber colored silent spherical fireball rising from tree line then moving NE&#44 seen by 2 people. ((NUFORC Note:  Pilot report.  PD)),5/13/2012,-86.48222220000001
10/20/1968 20:00,wayne,mi,us,oval,1 hour,A grey oval craft hovering over a hambuger standfor an hour about 200  feet  above the light poles with no sound.,8/12/2008,-83.38638890000001
8/12/2001 00:15,victoria (canada),bc,ca,oval,4 minutes,6-7 oval shaped objects witnessed traveling over Victoria British Columbia evening sky.,8/20/2001,-63.483332999999995
9/20/2007 20:00,coos bay,or,us,cigar,10 -13 minutes,The cigar shaped object&#44 possibly hundreds of feet long&#44 flew slowly along the Pacific coastline.,11/28/2007,-124.21666670000002
7/31/2001 23:50,blanchester,oh,us,triangle,8-10 minutes,smooth&#44 rounded&#44 silent&#44 triangular object  following me...,8/5/2001,-83.9888889
3/7/2011 21:05,yakima,wa,us,circle,15 min,March 7&#44 2011.  Yakima&#44 WA West Valley UFO Sighting,3/23/2011,-120.5047222
5/1/2012 21:30,sandy,ut,nan,circle,3 minutes,Orange lights sighted over Salt Lake Valley.,5/13/2012,-111.85972199999999
10/13/2012 20:30,lemont,il,us,oval,40 minutes,MULTIPAL YELLOW-ORANGE LIGHTS RISING IN NORTHERN SKY THEN DRIFTING EAST,10/30/2012,-88.0016667
7/25/2010 21:00,portland,or,us,circle,about 1 minute,Planet Sized Orb Passes Behind Venus Then FLICKers Out&#33,8/24/2010,-122.675
7/15/1959 12:00,nort sutton (resort area near),nh,nan,unknown,15 seconds,North Sutton&#44 New hampshire July 15&#44 1959  Small cloud with blinking light in clear sky. In view for 15 seconds.,3/19/2009,-71.939444
12/23/1998 22:35,manitowoc,wi,us,chevron,20 minutes,We were looking out in the easterly direction when we saw a chevron shaped object hovering above the lake,4/2/1999,-87.6575
11/30/2006 03:36,fort lewis,wa,nan,unknown,1-min.,I was driving N.B. I-5 next to Fort Lewis&#44 Wa. I just crossed the Nisqually River Bridge&#44 and was traveling uphill towards Mounts Road.,12/7/2006,-122.602484
7/26/1989 22:00,santa rosa,ca,us,sphere,10 minutes,Two very large glowing objects (one red&#44 the other orange) stationary in the night sky&#44 two appearances over about 15-20 minutes.,3/19/2009,-122.71333329999999
10/9/2003 03:45,isle of palms,sc,us,disk,1 minute,photographed white disk with red light on top/center,10/15/2003,-79.795
9/21/2001 14:30,omaha,ne,us,cigar,05 minutes,Metallic hovering object seen near Offutt AFB&#44 NE.,10/12/2001,-95.9375
4/23/2005 18:30,juneau,ak,us,disk,10 - 15 seconds,Saucer-like craft flies northwest,5/11/2005,-134.4197222
3/8/2009 20:00,jasper,tx,us,unknown,40 minutes,WHITE LIGHT HOVERS OVER SOUTHEAST TEXAS,3/19/2009,-93.99638890000001
8/24/2013 01:00,shaw,ms,us,circle,2 hours,Looked Like A Low Star then dotted off over tree line,8/30/2013,-90.7736111
9/21/2008 20:30,saint clair,pa,us,cylinder,3 minutes,My husband called me out of the house on saturday night (10/20/08 at 8:30P.M.) sounding panicked .  Hurry come here.  I ran out and saw,10/31/2008,-76.1913889
10/20/2013 18:55,aizawl&#44 mizoram (india),nan,nan,fireball,30 minutes,Fireball like thing hovering in the sky.,10/23/2013,92.717639
12/18/2002 10:33,laguna lachua national park,nan,nan,light,26 seconds,big blue light ufo sightning over NATIONAL PARK LACHUA&#44 GUATEMALA C.A.,3/4/2003,-90.658333
6/6/1998 22:00,elba,ny,us,light,15-20 seconds,Saw brief white light travel allong the horizon&#44  stop midflight and then continue on a different course&#44  at extreem rates of exellera,6/12/2008,-78.18722220000001
11/1/2009 21:00,merrillville,in,us,disk,10 minutes,Five fireball objects which were being escorted by military helicopters. The picture I took showed five disc shaped objects,12/12/2009,-87.33277779999999
10/15/2001 12:00,santa cruz,ca,us,disk,30 minutes,A large&#44 metalic disc over the silcon valley region of California.,7/26/2002,-122.02972220000001
10/16/2002 22:15,las vegas,nv,us,egg,20 minutes,I was looking up in the night sky&#44 when I noticed some objects moveing of to the left of rio casino.I focused on them thinking they,9/12/2003,-115.1363889
1/13/2005 23:30,bullet county (i-65),ky,nan,light,5 seconds,Light and cellular disruption.,5/11/2005,-82.92181
12/25/2013 16:30,san jose,ca,us,light,~5 minutes,White point of light.,1/10/2014,-121.8938889
9/8/2003 22:35,new york city (brooklyn),ny,us,disk,1 min approx,I saw a very large disk shaped object in the sky over N.Y.C.,9/9/2003,-74.0063889
3/19/2007 08:00,palm coast,fl,us,changing,1 hour,A very bright shape in the night sky&#44 only to be moving slightly.  ((NUFORC Note:  Venus??  PD)),4/27/2007,-81.2080556
12/10/2007 19:20,baton,nc,us,other,25 min,slow-moving comet like tail with single strobe over western north carolina.  ((NUFORC Note:  Missile venting fuel in space.  PD)),1/21/2008,-81.5319444
6/30/1954 24:00,methuen,ma,us,nan,15 minutes,A small light in the distance changes direction and appears to come closer.,12/12/2011,-71.1913889
7/30/2009 22:05,butler,mo,us,unknown,10 minutes,((HOAX??))  Red blinking ufo&#44 stopped on a dime&#44 did 180&#44 traveling 20-25 mph about 1/2 mile-1 mile away at around 100ft or so.,8/5/2009,-94.3356
2/4/2002 19:30,orlando,fl,us,light,10 minutes,UFO&#39s manuever over Orlando&#44 Florida,3/19/2002,-81.3794444
2/11/2009 21:00,spring hill,tn,us,light,90 minutes,5 lights moving at a high speed with no apparent order but naked to the eye,3/19/2009,-86.93
9/1/2009 12:20,columbus,oh,us,oval,30 seconds,UFO follows a small aircraft over the southend of Columbus&#44Oh,12/12/2009,-82.99888890000001
9/12/2009 22:00,henley-in-arden (uk/england),nan,nan,nan,15 mins,low-flying orange light clusters in formation making no sound.,12/12/2009,-1.779866
9/15/1997 09:00,sherman oaks,ca,us,cigar,10-15 seconds,Cigar shaped object in Sherman Oaks,12/16/2005,-118.44833329999999
4/17/2013 21:30,brick,nj,nan,circle,45 seconds,White circular object with trail over head than vanishes into night sky &#33,5/15/2013,-74.137183
7/31/2002 04:24,roswell,nm,us,oval,5 seconds,Flashing red and green,8/16/2002,-104.5225
1/18/2014 22:30,westminster,ca,us,light,1 minute,Single craft bright red and green lights moving very fast and changing directions often.  NOT helicopter RC?  Too fast I say?,1/24/2014,-118.00583329999999
6/10/2009 21:50,penokee,ks,us,circle,10 minutes,Bright light with rotaton lights on outside of round body craft,8/5/2009,-99.9719444
11/26/1996 09:00,bloomsburg,pa,us,teardrop,2 minutes,Black balloon shaped object on thanksgiving day 1996 in Central PA,5/15/2006,-76.45527779999999
7/23/2001 21:30,oregon city,or,us,triangle,15:00 min,Spoted craft at a low altitude southwest of town . It appeared to be traveling about sixty miles per hour . As the craft got closer I w,3/19/2002,-122.60555559999999
9/18/2009 22:30,st. louis,mo,us,formation,2 min,6 glowing orange lights with a center blue light seen in St. Louis,12/12/2009,-90.1977778
4/27/2013 21:20,cobourg (canada),on,ca,fireball,1.5 minutes,Orange glow traveling silently at high speed in northwesterly direction.,5/15/2013,-78.166667
10/3/1999 21:41,tacoma,wa,us,circle,one half second,observed a circular shaped bright&#44 almost floresent&#44 light green&#44 with some white colored light shoot across part of sky.,9/28/2002,-122.44305559999998
5/14/2011 13:00,weston,fl,us,circle,10 seconds,Circular object was seen flying by some clouds when two additional circular objects appeared out of the first and then all disappeared.,5/29/2011,-80.4
9/7/2004 21:45,jackson,mi,us,formation,5 seconds,Formation of 3 lights heading SE&#44 appeared to be fast and low altitude with no noise detectable. ((NUFORC Note:  NOSS satellites?  PD)),9/9/2004,-84.40138890000001
12/15/2010 03:00,emory-yantis,tx,nan,light,2 hours,flashing lights in a certain spot in sky seeming to communicate with one another.,12/12/2011,-95.574956
3/1/1979 04:00,medford,or,us,unknown,5 min,While in flight landing at Medford from Klammath Falls&#44 I spoted what appeared to be another aircraft flying the opposite direction.  S,9/26/1998,-122.87444440000002
7/15/1999 23:30,southern utah (mouth of muddy creek),ut,nan,fireball,1 minute,4 people witness a green flare-like &quot;shooting star&quot; that sends chills to this day as to its origins.....,1/7/2000,-113.539549
7/27/2002 21:45,simi valley,ca,us,oval,1 minute,faint yellowish color. Edges appeared to be vibrating I first noticed it near overhead. It was moving east steadily.It disappeared,8/16/2002,-118.78055559999999
1/21/2013 00:00,schenectady,ny,us,light,2.5 seconds,Extremely Bright Ball of light streaming downward from sky behind tree tops and to the horizon around midnight in upstate NY.,2/4/2013,-73.94
4/14/2010 20:55,kent,wa,us,other,3 minutes,fast moving objects making different triangles,5/12/2010,-122.2336111
3/14/2005 20:00,coquitlam (canada),bc,ca,light,five seconds,I saw a bright object very high in the night sky.Just appeared and the light entensified ((NUFORC Note:  Iridium satellite flare? PD) ),5/11/2005,-122.78333300000001
6/14/1997 03:30,newberg,or,us,other,4 hours,i was sleeping on the trampoline when a v shaped object appeard over head hovered for a few hours and left,9/29/2004,-122.97194440000001
6/26/2003 05:00,daly city,ca,us,disk,5 minutes,flying orange brigt disk object with a second coming out below the center a dot bright green color,7/16/2003,-122.46083329999999
9/17/1999 20:50,anacoco,la,us,disk,40 minutes,My wife called me to the living room to see an ornange pulsating light. I watched it for a bit and it shot straight up&#44 almost out of s,10/2/1999,-93.34111109999999
6/22/2013 04:30,woodbury,ct,us,light,20+ minutes,Bright star-like lights moving in ways meteors and satellites do not move.,7/3/2013,-73.2094444
10/9/2004 13:30,river forest,il,us,circle,minute,anyone else see possible ufo in chicago area on saturday 10-09-04,10/27/2004,-87.81388890000001
7/15/1963 22:00,oklahoma city,ok,us,light,30 minutes,UFO sighting in Summer of 1963 or 1964 in Oklahoma City,4/27/2007,-97.51611109999999
11/7/1998 00:33,chandler,az,us,fireball,2 seconds,Brief what appeared to be a shooting star&#44 Bright green in color&#44 and very close&#44 and very brief.,11/19/1998,-111.84055559999999
8/5/2001 12:45,everett,wa,us,formation,3 mins,My husbund and I was installing our metal roofing then.........,3/21/2003,-122.20083329999999
4/15/1973 21:30,cold lake (canada),ab,ca,light,3hrs,Strange lights,5/15/2006,-110.18305600000001
10/3/2013 04:30,newtown,pa,us,flash,10 seconds,3 flashes with projectile trail leaving each....probable ASAT test..but whose...?,10/14/2013,-74.93722220000001
9/6/2013 02:00,lincoln,ne,us,unknown,45 minutes,Round bright white light&#44 moving slowly and effortlessly to the west&#44 hovered in one area for 45min left in opposite direction.,9/9/2013,-96.66666670000001
6/27/2009 20:00,beaufort,sc,us,circle,2-3 seconds,Ball streaking through sky during fishing show (TV).,8/5/2009,-80.67
3/29/2007 09:30,morgantown,wv,us,sphere,5-mins,redish-orange glowing sphere,4/27/2007,-79.95611109999999
8/1/2011 22:15,newport news,va,us,light,20 seconds,Bright light high in sky that went out to a very dim red light traveling north to southwest just west of the dipper.,8/7/2011,-76.42833329999999
10/23/2011 22:15,mukwonago,wi,us,triangle,2 minutes,My 13 year-old son spotted three bright orange lights in the sky while I was driving in a distance.  We were trying to make sense of wh,10/25/2011,-88.33333329999999
10/1/1975 22:00,maricopa,az,us,changing,20 min,Group of 4 Orange Objects land near hills just west of small town of Maricopa Arizona... Oct&#44 1975,1/21/2008,-112.04694440000002
11/1/1995 16:00,lake forest,ca,us,unknown,1 min,Two bright headlights hovered noiselessly. Eyes adjusted and saw a Stealth shape head on. Finally able to see orange whisp of light whe,11/19/1998,-117.68833329999998
3/2/2008 14:00,san francisco,ca,us,sphere,3 minutes,Small White Object Flies Over Golden Gate Park in Slight Wave Motion,3/31/2008,-122.41833329999999
6/18/2005 22:55,edinburgh,ny,nan,light,35 minutes,Amazing UFO sighting from the Great Sacandaga Lake in Upstate NY &#33&#33&#33&#33&#33&#33&#33&#33&#33&#33&#33,6/20/2005,-74.103889
4/10/2001 16:30,las vegas,nv,us,other,10 minutes,Sighting of U.F.O.&#39s  above Las Vegas during daytime,4/28/2001,-115.1363889
8/15/1998 17:30,san fernando,ca,us,triangle,21/2 hr.,watch many ligth&#39s in the sky day&#39s before the sighting telling a frend about the ligth&#39s at the same location a ligth came by at great,1/3/2001,-118.43805559999998
9/2/2005 22:40,salem,or,us,light,4 seconds,Observed slowly moving white light at 10:40 pm heading north from direcly overhead,9/15/2005,-123.0338889
3/5/2014 21:24,crouse,nc,us,triangle,2 minutes,triangle lights over lincoln county area nc,3/18/2014,-81.3055556
6/22/2005 22:48,de soto,ia,us,triangle,5 mins,3 lights defining a triangle shape moving slowly in a night sky.  ((NUFORC Note:  Possible sighting of U. S. Navy NOSS satellites.  PD),7/5/2005,-94.0094444
8/11/2003 16:30,rome,ga,us,other,about 10 minutes,Two black  rotating &quot;tires&quot; revolving around each other seen in western sky flying in a southeastern direction in Rome&#44 GA on 11 Aug.,8/28/2003,-85.1647222
4/2/2013 20:30,pacific grove,ca,us,other,3-4 minutes,Bright Orange Sphere Seen At Night Over Calif. Coast Line.,6/2/2013,-121.91555559999999
3/11/2002 12:00,sacramento,ca,us,other,seconds,picture of police copter and two ufos.,4/8/2002,-121.49333329999999
1/31/2014 18:36,salem,or,us,unknown,35 seconds,Formation of glowing red objects,2/7/2014,-123.0338889
1/9/1995 03:30,marion,ny,us,nan,3 min.,Young girl sees bright light streaming through bedroom window.  Sees 4&#39 humanoid &amp; weird lights in yard.,11/2/1999,-77.1894444
2/8/2007 00:34,doral,fl,us,light,5 minutes,I smoke a cigarette before i go to sleep and i step outside my apartment building in the third floor. I like smoking there cause i have,2/24/2007,-80.3555556
2/25/2002 21:30,phoenix,az,us,unknown,7 min,Phoenix Az&#44  6-8 lights 2-25-02  21:30&#44 Lights seemed to make up larger craft,3/19/2002,-112.07333329999999
12/6/2013 22:30,kingston,ny,us,light,5 minutes,Kingston&#44  NY Two brilliant red stationary lights accelerate quickly in coordinated fashion and disappear.,1/10/2014,-73.9977778
12/24/1977 23:00,philadelphia,ny,us,oval,20 seconds,multi colored,5/14/2002,-75.7091667
12/24/2010 20:00,columbia,pa,us,light,3 minutes,Lights hovering over the field.,2/4/2013,-76.5047222
7/7/1962 02:00,lindsay,ok,us,cylinder,hours,white beam of light and cylindrical object,10/31/2008,-97.6022222
8/27/1999 20:58,southfield,mi,us,light,1 minute,Slow moving extremely bright white light&#44 bright enough to hurt your eyes&#44 rapidly changing to low density light while still moving.,9/12/1999,-83.2219444
4/6/2002 22:00,maui,hi,nan,oval,5 mins.,An oval shaped spacecraft with bright lights hovered above our car on a deserted Hawaiin road&#44 one humid night in Maui.,6/12/2002,-156.331925
4/2/2009 21:30,anahuac,tx,us,cylinder,45 minutes,On 4-2-09 one picture was taken at 9:30 pm&#44 and another at 10:10 pm with our Moultrie Game Spy D40 Digital  game camera&#44 and got this i,5/12/2009,-94.6825
9/1/2006 01:00,kirkland,wa,us,rectangle,5 sec,An open rectangle in the sky above Seattle,12/7/2006,-122.2075
9/26/2007 04:00,henderson,nv,us,other,10 seconds,Very fast half moon craft.,10/8/2007,-114.9811111
3/13/2005 00:00,holland,mi,us,circle,2 minutes,The UFO&#39s was round with white lights coming out of the top of it. It had kind of a like pinkish glow around it. Then after about 2 min,11/3/2005,-86.10888890000001
11/5/2010 21:00,thousand oaks,ca,us,oval,30 seconds,I was wondering if anyone in Ventura count saw this craft.  At first&#44 I thought it was fireworks display and then a missile,11/21/2010,-118.83666670000001
8/31/2006 19:55,edina,mn,us,light,1 minute,High in the western sky on August  31st at 7:55 p.m. in Edina M.N. USA&#44 a star like object that was fixed in the sky dimmed &#44 split up&#44,10/30/2006,-93.3497222
6/30/1977 19:00,tuunajarvi (finlnd),nan,nan,light,1 minute,Light ball flew slowly over forest&#44 stopped and landed there,8/7/2007,22.263451999999997
10/13/2011 21:00,surfside beach,sc,us,light,30 minutes,Amber lights over South Carolina coast,10/19/2011,-78.9733333
6/25/2001 21:30,fort myers,fl,us,cone,2 minutes,My husband and were taking a swim in our community pool after dark when we looked up and saw a object that looked like an upside down c,8/5/2001,-81.8725
11/3/2002 00:25,aloha,or,us,other,10-15 sec.,TWO SILENT ORANGE DIMOND SHAPE UFO&#39s STARTTLED MAN IN ALOHA OREGON,11/4/2002,-122.86583329999999
2/16/2013 20:00,fairlawn,oh,us,unknown,5 minutes,Red-orange lights over Ohio 18 / State Road.,2/18/2013,-81.61
7/20/1965 23:45,portland,or,us,disk,20 minutes,A football sized glowing orange saucer shaped object &#44 hovering completely still over head&#44 disappears into the horizon in a flash.,11/21/2010,-122.675
12/8/2012 21:30,weeki wachee,fl,us,fireball,20 minutes,15-20 orange bright lights moving slowly.,12/20/2012,-82.5730556
9/27/2008 03:30,city of rocks national reserve,id,nan,unknown,1-2 hours,Color changing light moving erratically just off the horizon in the distance.,10/31/2008,-113.70378000000001
6/18/2012 00:00,enfield,ct,us,sphere,00:45,Odd bright yellow light in the sky with speed changes and changed directions&#44 emitted no sound at all,7/4/2012,-72.59222220000001
12/25/2000 01:00,el baul (venezuela),nan,nan,changing,a few secs,Object entered atmosphere and disappeared,5/24/2005,-68.301144
9/26/2000 21:00,edmonds,wa,us,flash,5 minutes,We saw a bright light leave the atmosphere and continue into space.,12/2/2000,-122.3761111
11/19/2010 19:00,berlin (assateague island),md,us,triangle,20 minutes,Three stationary lights in triangular pattern,1/5/2011,-75.2180556
11/15/2007 03:00,scranton/dunmore,pa,nan,disk,1-2 seconds,Extremly large and bright blue disc shaped object soared through sky leaving trail of light in Northeast Pennsylvania.,3/4/2008,-75.620837
8/23/2008 23:30,dyersburg,tn,us,unknown,1.5 hrs,Dyersburg Tenn.  Four distinct colored lights in the shape of a diamond. Stationary for over forty five minutes.  ((Star??)),10/31/2008,-89.3855556
4/4/2006 20:20,sioux falls,sd,us,unknown,1-3min,Unk light hovering for a moment then sped away,5/15/2006,-96.7
12/8/2012 06:15,des moines,ia,us,light,1-2 seconds,Fast moving silver light,12/20/2012,-93.60888890000001
4/2/2003 21:45,carlisle,pa,us,triangle,45 second,triangular Shaped craft light in each corner seen on 4/2/03 Carlisle PA  time 2145,4/22/2003,-77.1891667
6/14/2007 22:15,fort white,fl,us,unknown,30 seconds,North to South&#44 shooting star no change in mangnitude continued southbound,8/7/2007,-82.71388890000001
7/4/2003 23:59,ottawa (canada),on,ca,light,10 seconds,Same as my last report in June. Bluish white light&#44 shoots straigt up turns red-orange then gone. I checked with NASA thinking it may b,7/16/2003,-75.7
10/15/2009 20:30,quincy,fl,us,triangle,~6 mins,Triangular craft hovering over Quincy&#44 Fl,5/2/2011,-84.58333329999999
6/30/2012 10:00,turnersville,nj,us,fireball,10 minutes,Fireball like objects seen flying over south Jersey.,7/4/2012,-75.0516667
2/6/2001 03:30,valencia,ca,us,triangle,5 minutes,Did I witness a ufo at about 3;30am&#44 Feb. 6?,2/18/2001,-118.6086111
5/5/1980 18:00,livermore,ca,us,disk,5 minutes,3 people clearly see large saucer shaped object 1/2 mile away,5/29/2011,-121.76694440000001
8/14/2012 20:31,la porte,in,nan,unknown,1:31,Strobing light,8/19/2012,-86.722719
1/8/2012 20:45,bridgeport,ct,us,fireball,15-20 mins,Four fire balls one catching up to another and smelled like fire in the air&#44 which seems impossible seeing the distance they appear to,1/12/2012,-73.20527779999999
12/4/2012 19:45,lake villa,il,us,triangle,seconds,BIG Triangle shape craft with red and yellow combined lights with no noise over north il,12/20/2012,-88.07388890000001
12/1/2009 00:45,bloomington,in,us,fireball,3 seconds,When driving&#44 a moderately large and bright fireball shaped object was seen falling from the sky.,12/12/2009,-86.52638890000001
4/4/2007 06:45,clearlake,ca,us,light,2min,A bright white light moving in a straight line light did not blink.,4/27/2007,-122.62527779999999
9/15/1957 23:00,tacoma,wa,us,disk,20 seconds,a large disk spacecraft the size of a Boeing 727 seen in the evening skies over Tacoma&#44 Wn.,3/2/2004,-122.44305559999998
8/6/2012 19:50,grove city,pa,us,light,5 minutes,Bright white light in small town pa.,8/19/2012,-80.08888890000001
8/9/1995 20:30,bournemouth (uk/england),nan,gb,sphere,8seconds,i was watching hallies comet one night when two orange coloured balls passed in front of me; they made  no noise and moved in unison; i,11/16/2002,-1.8833330000000001
6/18/2005 14:00,franklin square,ny,us,disk,20 min,Look I feel kind of crazy writing this: But this is what I saw&#33 I walked outside to smoke in my driveway. For some reason I looked up a,7/5/2005,-73.6763889
6/30/1985 21:30,unknown,az,nan,nan,1 hour,Alleged Drill or non-drilll for military base UFO approach,5/15/2013,-111.39624199999999
11/12/2008 19:30,davis,ca,us,light,15 seconds,Green light in the sky,1/10/2009,-121.73944440000001
4/1/1967 21:00,tampa (18 miles of) ??,fl,nan,light,30-45 seconds,I WAS BORN IN 1951&#44SO I WAS 16 YEARS OLD AT THE TIME OF THE SIGHTING. I LIVED AND STILL LIVE ABOUT 5 MILES EAST OF LAKE THONOTOSASSA.I,4/1/2000,-82.457178
6/1/1998 10:00,ellensburg,wa,us,light,8 seconds,10/10/1998  Bright white light moving very fast,3/19/2009,-120.54666670000002
11/4/1995 23:45,alfalfa,or,us,nan,10 sec.,Young man (MUFON trainee) &amp; girlfriend witness a &quot;straight&#44 triangular beam of light&quot; projected down (?) from cloudy sky.,11/2/1999,-121.01583329999998
3/17/2004 18:00,aurora,co,us,other,2 minutes,Low&#44 hovering object that appeared to be an airplane&#44 but was too low and slow in the sky&#44 then disappeared.,3/23/2004,-104.83138890000001
4/3/1998 18:45,fairfax (gmu campus),va,us,oval,5-10 seconds,Observed bright object moving FAST.  Many others witnessed the event on George Mason University campus while we were waiting to enter t,1/28/1999,-77.30666670000001
7/15/1987 21:00,lakeville,ct,us,chevron,45 mins,The wife and I were driving home when we saw in the west a &quot;V&quot; shaped pattern of lights flying north. It then made a 180 deg turn to th,1/28/1999,-73.4405556
10/16/2006 18:40,puyallup,wa,us,light,1:00,extreme bright light,10/30/2006,-122.29166670000001
8/18/2011 19:00,kalamazoo,mi,us,light,2 hours,glowing orbs in the sky,8/21/2011,-85.58722220000001
9/14/2010 23:58,fort gaines,ga,us,fireball,5 mins,bright orange ball,11/21/2010,-85.04722220000001
4/20/2003 15:00,phoenix,az,us,disk,a few minutes,UFO or not??,7/16/2003,-112.07333329999999
3/31/2014 18:32,topanga beach,ca,us,sphere,1 minute,Green-ish&#44blue-ish sphere coming out of a bigger light that appeared ou of nowhere &#8230;,4/11/2014,-118.5786111
10/13/2010 18:15,grandview,mo,us,chevron,5-10 seconds,V-shaped UFO with 5 glowing lights underneath was seen flying low and slow&#44 without much sound.,7/3/2013,-94.53277779999999
11/30/2006 12:17,ajo,az,us,light,15 minutes,Flying lights Over Garlic&#44 Arizona.,12/14/2006,-112.86
3/4/2006 20:00,madison heights,mi,us,triangle,10sec,03/03/06 madison hgts michigan 10 seconds fast moving triangle 03/04/06,3/11/2006,-83.1052778
6/1/1997 19:30,rolphton (canada),on,nan,flash,1 sec,1997 march 17th seen green light.. flash going towards ottawa.. three old ladies seen the same thing.. I went to bed and felt imprinted,1/31/2011,-77.507622
1/15/2010 23:35,yuma,az,us,light,15 seconds,Three white round lights morphed into two&#44 changed colors and then disappeared in the sky near Yuma&#44 AZ.,2/14/2010,-114.6236111
1/15/2011 22:43,burnsville,mn,us,oval,5 seconds,very fast.,1/31/2011,-93.2775
7/24/2002 00:30,albany,ny,us,fireball,5-10 seconds,An incredible bright white orb sped past at an anormous rate heading east.,8/16/2002,-73.7566667
6/15/2013 19:20,kitchener (canada),on,ca,sphere,5-10 minutes,Kitchener&#44 ON: 4 Black Orbs w/ Orange Lights; Hovering&#44 Interacting&#44 Moving as a unit&#44 no sound&#44 flew straight up,7/3/2013,-80.5
7/10/2010 23:00,state college,pa,us,light,9seconds,Bright light flies overhead and suddenly disappears,7/19/2010,-77.86027779999999
2/8/2001 19:44,wakefield (uk/england),nan,gb,cigar,30seconds,IT WAS BRIGHT GREEN&#44 WITH A ORANGE/YELLOW TAIL&#44 MOVING FROM EAST TO WEST&#44 DID NOT HEAR ANY SOUNDS FROM IT&#44 ALL HAPPEND IN A FEW SECONDS,2/18/2001,-1.483333
1/29/2009 19:30,gorman,tx,us,unknown,10 minutes,Orange lights Southwestern Sky&#44 Gorman Texas,3/19/2009,-98.6702778
3/27/1984 20:00,mettacahonts,ny,us,formation,20 minutes,Slow moving football-field sized object caused traffic jams on rural Rt. 209 from Ellenville to Marbletown NY.,2/14/2006,-74.2547222
7/4/1986 23:30,lincoln,ne,us,light,3 minutes,UFOs amused by July 4th fireworks over Lincoln&#44 NE?,5/11/2005,-96.66666670000001
8/12/2013 12:30,yucaipa,ca,us,circle,1/250 second,Caught circular object in photograph.,8/30/2013,-117.04222220000001
8/28/2010 20:16,el centro,ca,us,triangle,30 minutes,It would move slow and pause at times.,8/30/2010,-115.56222220000001
11/25/2011 21:00,waterbury,ct,us,fireball,15 min,At about 9 pm&#44 we observed a red-orange fireball moving slowly across the sky.,12/12/2011,-73.0519444
8/5/2009 17:00,santa cruz,ca,us,light,5 to 10 minutes,There were big&#44 bright lights flying in two formations.,8/27/2009,-122.02972220000001
6/30/2005 17:35,santa clara,ca,us,disk,2 min,Black disk shaped object  motionless observing airport  free falls and wobbles back up and vanishes.,9/2/2005,-121.95416670000002
